context,resp,rt,rt_abs,sim
2,1,1.0750000000000002,1.0750000000000002,8
1,0,-0.8480000000000001,0.8480000000000001,8
1,0,-0.528,0.528,8
1,0,-0.601,0.601,8
2,1,1.291,1.291,8
1,1,1.025,1.025,8
1,0,-0.51,0.51,8
1,0,-0.537,0.537,8
2,0,-0.555,0.555,8
1,0,-0.509,0.509,8
2,0,-0.516,0.516,8
1,1,0.698,0.698,8
1,0,-0.506,0.506,8
2,1,0.798,0.798,8
1,0,-0.506,0.506,8
1,1,0.594,0.594,8
1,0,-0.5680000000000001,0.5680000000000001,8
1,0,-0.881,0.881,8
2,0,-0.535,0.535,8
2,0,-0.505,0.505,8
2,0,-0.504,0.504,8
1,0,-0.507,0.507,8
1,0,-0.506,0.506,8
2,1,0.672,0.672,8
2,1,0.78,0.78,8
2,0,-0.504,0.504,8
2,1,1.04,1.04,8
2,1,0.634,0.634,8
1,0,-0.536,0.536,8
1,1,1.181,1.181,8
2,0,-0.508,0.508,8
2,0,-0.542,0.542,8
1,1,0.656,0.656,8
1,0,-0.51,0.51,8
2,0,-0.515,0.515,8
2,1,0.734,0.734,8
1,0,-0.51,0.51,8
2,0,-0.514,0.514,8
1,0,-0.56,0.56,8
1,1,0.716,0.716,8
2,0,-0.567,0.567,8
1,1,0.741,0.741,8
1,1,0.753,0.753,8
1,1,0.748,0.748,8
2,0,-0.553,0.553,8
2,1,0.724,0.724,8
2,0,-0.509,0.509,8
1,0,-0.554,0.554,8
1,1,0.903,0.903,8
1,1,1.208,1.208,8
2,0,-0.582,0.582,8
1,0,-0.512,0.512,8
2,1,0.908,0.908,8
2,0,-0.53,0.53,8
2,1,0.77,0.77,8
2,0,-0.508,0.508,8
1,1,0.6819999999999999,0.6819999999999999,8
1,0,-0.755,0.755,8
2,0,-0.505,0.505,8
1,0,-0.594,0.594,8
1,0,-0.527,0.527,8
2,1,0.91,0.91,8
1,0,-0.508,0.508,8
2,0,-0.517,0.517,8
2,0,-0.522,0.522,8
2,0,-0.51,0.51,8
1,0,-0.599,0.599,8
1,0,-0.544,0.544,8
1,0,-0.505,0.505,8
2,1,0.8069999999999999,0.8069999999999999,8
1,0,-0.515,0.515,8
1,0,-0.527,0.527,8
1,0,-0.507,0.507,8
1,1,0.829,0.829,9
1,0,-0.606,0.606,9
2,0,-0.51,0.51,9
2,0,-0.56,0.56,9
2,1,0.603,0.603,9
1,0,-0.659,0.659,9
1,0,-0.53,0.53,9
1,1,0.604,0.604,9
2,0,-0.683,0.683,9
1,0,-0.541,0.541,9
2,1,0.597,0.597,9
1,0,-0.622,0.622,9
1,1,0.9570000000000001,0.9570000000000001,9
1,0,-0.534,0.534,9
1,1,0.755,0.755,9
2,1,0.619,0.619,9
1,0,-0.548,0.548,9
1,0,-0.536,0.536,9
1,1,0.576,0.576,9
2,1,0.631,0.631,9
1,1,0.712,0.712,9
1,0,-0.53,0.53,9
2,1,0.6,0.6,9
1,1,0.712,0.712,9
2,0,-0.556,0.556,9
2,1,0.766,0.766,9
2,0,-0.539,0.539,9
2,1,0.574,0.574,9
2,0,-0.544,0.544,9
2,1,0.596,0.596,9
2,1,0.889,0.889,9
2,0,-0.544,0.544,9
1,0,-0.749,0.749,9
2,1,0.574,0.574,9
2,1,0.562,0.562,9
1,1,0.623,0.623,9
1,0,-0.538,0.538,9
1,1,1.006,1.006,9
2,0,-0.518,0.518,9
2,0,-0.517,0.517,9
1,1,0.595,0.595,9
2,1,0.618,0.618,9
2,1,0.972,0.972,9
2,0,-0.509,0.509,9
2,0,-0.543,0.543,9
1,1,0.586,0.586,9
1,1,0.665,0.665,9
1,0,-0.612,0.612,9
2,1,0.8069999999999999,0.8069999999999999,9
2,1,0.6,0.6,9
1,1,0.754,0.754,9
2,0,-0.618,0.618,9
1,0,-0.518,0.518,9
1,0,-0.555,0.555,9
2,1,0.608,0.608,9
1,0,-0.594,0.594,9
2,1,0.883,0.883,9
2,1,0.645,0.645,9
2,1,0.674,0.674,9
1,1,0.645,0.645,9
1,0,-0.563,0.563,9
2,1,0.556,0.556,9
1,1,0.63,0.63,9
2,0,-0.625,0.625,9
1,0,-0.741,0.741,9
2,1,0.609,0.609,9
1,0,-0.528,0.528,9
1,1,0.661,0.661,9
1,0,-0.64,0.64,9
2,1,0.644,0.644,9
1,1,0.674,0.674,9
1,1,0.901,0.901,9
1,0,-0.56,0.56,9
1,0,-0.5640000000000001,0.5640000000000001,9
1,0,-0.525,0.525,9
1,0,-0.702,0.702,9
1,0,-0.523,0.523,9
2,1,0.602,0.602,9
1,0,-0.764,0.764,9
2,1,0.6910000000000001,0.6910000000000001,9
1,0,-0.516,0.516,9
2,0,-0.584,0.584,9
2,1,0.586,0.586,9
1,0,-0.592,0.592,9
2,1,0.8320000000000001,0.8320000000000001,9
2,0,-0.506,0.506,9
1,0,-0.589,0.589,9
1,0,-0.54,0.54,9
1,1,0.687,0.687,9
2,0,-0.547,0.547,9
1,1,0.895,0.895,9
2,1,0.634,0.634,9
1,0,-0.823,0.823,9
2,1,0.7989999999999999,0.7989999999999999,9
1,1,0.734,0.734,9
1,0,-0.531,0.531,9
2,1,0.722,0.722,9
1,1,0.665,0.665,9
2,1,0.8240000000000001,0.8240000000000001,9
1,1,0.554,0.554,9
2,1,0.578,0.578,9
2,0,-0.995,0.995,9
2,0,-1.058,1.058,9
1,0,-0.519,0.519,9
2,0,-0.548,0.548,9
1,0,-0.743,0.743,9
2,1,0.622,0.622,9
2,1,0.64,0.64,9
1,0,-0.54,0.54,9
2,1,0.577,0.577,9
1,1,0.749,0.749,9
1,0,-0.546,0.546,9
1,0,-0.739,0.739,9
1,0,-0.554,0.554,9
2,1,0.539,0.539,9
2,0,-0.525,0.525,9
2,1,0.627,0.627,9
1,1,0.718,0.718,9
2,1,0.687,0.687,9
2,1,0.585,0.585,9
2,1,1.187,1.187,10
2,1,0.987,0.987,10
1,0,-0.582,0.582,10
2,1,1.195,1.195,10
2,1,1.19,1.19,10
1,0,-0.683,0.683,10
1,0,-0.519,0.519,10
2,1,1.169,1.169,10
1,1,1.3130000000000002,1.3130000000000002,10
1,0,-0.759,0.759,10
2,1,0.681,0.681,10
1,0,-0.871,0.871,10
1,0,-0.982,0.982,10
2,0,-0.613,0.613,10
1,0,-0.584,0.584,10
2,0,-0.571,0.571,10
2,0,-0.614,0.614,10
1,0,-1.0430000000000001,1.0430000000000001,10
2,0,-0.75,0.75,10
2,1,1.74,1.74,10
1,0,-0.874,0.874,10
1,0,-0.851,0.851,10
1,0,-0.603,0.603,10
1,1,1.4100000000000001,1.4100000000000001,10
2,0,-0.9630000000000001,0.9630000000000001,10
1,0,-1.296,1.296,10
2,0,-1.495,1.495,10
2,0,-0.868,0.868,10
1,0,-2.366,2.366,10
1,1,0.9750000000000001,0.9750000000000001,10
2,0,-0.7,0.7,10
1,0,-0.533,0.533,10
2,0,-0.591,0.591,10
2,0,-0.698,0.698,10
1,0,-0.796,0.796,10
1,1,1.571,1.571,10
1,0,-0.5720000000000001,0.5720000000000001,10
1,0,-2.121,2.121,10
1,0,-0.584,0.584,10
2,1,1.159,1.159,10
1,0,-0.583,0.583,10
2,0,-0.606,0.606,10
2,1,1.875,1.875,10
2,0,-1.04,1.04,10
2,1,1.2810000000000001,1.2810000000000001,10
2,1,0.641,0.641,10
2,1,0.851,0.851,10
2,1,0.9219999999999999,0.9219999999999999,10
1,0,-0.538,0.538,10
1,1,0.91,0.91,10
2,1,1.091,1.091,10
2,0,-0.915,0.915,10
1,0,-0.652,0.652,10
2,0,-0.628,0.628,10
1,0,-0.645,0.645,10
2,0,-0.535,0.535,10
2,0,-0.865,0.865,10
2,0,-1.034,1.034,10
1,0,-0.718,0.718,10
2,1,1.154,1.154,10
1,1,0.887,0.887,10
2,1,1.0350000000000001,1.0350000000000001,10
1,0,-0.663,0.663,10
2,1,0.857,0.857,10
2,1,1.037,1.037,10
2,1,1.286,1.286,10
2,0,-0.871,0.871,10
1,0,-0.565,0.565,10
2,1,0.8280000000000001,0.8280000000000001,10
2,1,1.233,1.233,10
1,0,-0.612,0.612,10
1,0,-0.737,0.737,10
1,0,-0.554,0.554,10
2,0,-0.759,0.759,10
2,1,0.916,0.916,10
1,1,1.4729999999999999,1.4729999999999999,10
2,1,0.911,0.911,10
1,0,-0.662,0.662,10
2,1,1.7770000000000001,1.7770000000000001,10
2,1,1.275,1.275,10
1,1,0.858,0.858,10
2,0,-0.58,0.58,10
1,0,-1.974,1.974,10
2,1,1.126,1.126,10
2,0,-0.747,0.747,10
1,0,-0.589,0.589,10
2,1,1.498,1.498,10
2,1,1.0430000000000001,1.0430000000000001,10
1,1,0.866,0.866,10
2,1,1.463,1.463,10
2,1,0.766,0.766,10
2,0,-1.315,1.315,10
2,1,0.8360000000000001,0.8360000000000001,10
2,0,-0.582,0.582,10
1,0,-1.017,1.017,10
1,0,-0.582,0.582,10
2,0,-0.539,0.539,10
1,1,1.1320000000000001,1.1320000000000001,10
2,0,-0.534,0.534,10
2,0,-1.563,1.563,10
1,1,0.719,0.719,10
1,0,-0.73,0.73,10
2,0,-0.591,0.591,10
2,1,0.9530000000000001,0.9530000000000001,10
1,0,-0.685,0.685,10
1,0,-1.498,1.498,10
1,0,-0.516,0.516,10
1,0,-0.544,0.544,10
2,1,1.296,1.296,10
1,1,1.53,1.53,10
2,1,0.722,0.722,10
1,1,2.205,2.205,10
1,0,-0.621,0.621,10
1,0,-0.637,0.637,10
2,0,-0.5660000000000001,0.5660000000000001,10
1,1,0.73,0.73,10
1,0,-0.552,0.552,10
2,1,2.132,2.132,10
2,1,0.892,0.892,10
1,1,0.897,0.897,10
2,1,1.241,1.241,11
1,1,1.2269999999999999,1.2269999999999999,11
2,1,1.0899999999999999,1.0899999999999999,11
1,1,1.311,1.311,11
1,1,1.204,1.204,11
2,1,1.721,1.721,11
1,1,2.083,2.083,11
1,1,1.004,1.004,11
1,1,1.4540000000000002,1.4540000000000002,11
2,1,1.046,1.046,11
1,1,1.3599999999999999,1.3599999999999999,11
1,1,1.258,1.258,11
1,1,2.349,2.349,11
2,1,0.734,0.734,11
2,1,0.986,0.986,11
2,1,1.1520000000000001,1.1520000000000001,11
2,1,1.657,1.657,11
2,1,1.026,1.026,11
1,1,1.5150000000000001,1.5150000000000001,11
2,1,0.847,0.847,11
1,1,1.734,1.734,11
2,1,0.929,0.929,11
2,1,1.432,1.432,11
2,1,1.117,1.117,11
2,1,0.8240000000000001,0.8240000000000001,11
2,1,0.794,0.794,11
1,1,1.883,1.883,11
1,1,2.4379999999999997,2.4379999999999997,11
1,1,1.238,1.238,11
1,1,1.1560000000000001,1.1560000000000001,11
1,1,1.429,1.429,11
1,1,1.592,1.592,11
2,1,2.221,2.221,11
2,1,1.014,1.014,11
2,1,0.847,0.847,11
1,1,1.797,1.797,11
2,1,1.7790000000000001,1.7790000000000001,11
1,1,1.29,1.29,11
1,1,1.774,1.774,11
1,1,2.286,2.286,11
2,1,0.98,0.98,11
1,1,3.3890000000000002,3.3890000000000002,11
2,1,0.974,0.974,11
2,1,0.98,0.98,11
2,1,1.042,1.042,11
2,1,1.885,1.885,11
1,1,1.622,1.622,11
2,1,0.866,0.866,11
2,1,1.062,1.062,11
2,1,1.009,1.009,11
2,1,1.333,1.333,11
1,1,2.734,2.734,11
2,1,1.159,1.159,11
2,1,1.064,1.064,11
1,1,1.831,1.831,11
2,1,1.657,1.657,11
1,1,1.443,1.443,11
1,1,2.896,2.896,11
2,1,1.29,1.29,11
2,1,2.717,2.717,11
2,1,1.871,1.871,11
1,1,1.308,1.308,11
1,1,1.649,1.649,11
1,1,3.986,3.986,11
2,1,1.178,1.178,11
2,1,0.89,0.89,11
1,1,1.135,1.135,11
1,1,0.974,0.974,11
2,1,1.1280000000000001,1.1280000000000001,11
1,1,1.708,1.708,11
1,1,0.9359999999999999,0.9359999999999999,11
2,1,1.303,1.303,11
1,1,2.019,2.019,11
2,1,1.668,1.668,11
2,1,1.065,1.065,11
1,1,2.029,2.029,11
2,1,1.198,1.198,11
1,1,1.474,1.474,11
1,1,1.7690000000000001,1.7690000000000001,11
1,1,2.335,2.335,11
1,1,1.413,1.413,11
1,1,1.849,1.849,11
2,1,2.393,2.393,11
2,1,0.823,0.823,11
1,1,2.474,2.474,11
1,1,0.981,0.981,11
1,1,2.547,2.547,11
1,1,1.987,1.987,11
2,1,1.835,1.835,11
2,1,1.041,1.041,11
2,1,1.29,1.29,11
2,1,0.879,0.879,11
2,1,1.447,1.447,11
2,1,1.04,1.04,11
2,1,1.272,1.272,11
1,1,1.322,1.322,11
2,1,1.411,1.411,11
1,1,2.982,2.982,11
2,1,2.068,2.068,11
1,1,1.538,1.538,11
2,1,1.28,1.28,11
1,1,0.988,0.988,11
1,1,0.719,0.719,11
2,1,1.1320000000000001,1.1320000000000001,11
1,1,1.525,1.525,11
2,1,1.803,1.803,11
2,1,1.435,1.435,11
2,1,1.283,1.283,11
2,1,1.238,1.238,11
2,1,0.962,0.962,11
2,1,1.121,1.121,11
2,1,1.053,1.053,11
2,1,1.338,1.338,11
1,1,1.2109999999999999,1.2109999999999999,11
1,1,1.578,1.578,11
2,1,1.379,1.379,11
2,1,1.538,1.538,11
1,1,1.324,1.324,11
1,1,1.953,1.953,11
2,1,1.1480000000000001,1.1480000000000001,11
1,1,0.611,0.611,12
2,0,-0.591,0.591,12
1,1,0.754,0.754,12
1,0,-1.101,1.101,12
1,1,0.615,0.615,12
1,0,-0.709,0.709,12
2,1,0.651,0.651,12
1,1,1.32,1.32,12
1,1,0.729,0.729,12
1,1,0.9,0.9,12
2,1,0.859,0.859,12
2,0,-0.547,0.547,12
1,1,0.901,0.901,12
1,1,0.73,0.73,12
2,0,-0.921,0.921,12
2,1,0.664,0.664,12
1,0,-0.784,0.784,12
1,1,0.665,0.665,12
2,0,-0.606,0.606,12
2,1,0.869,0.869,12
2,0,-0.533,0.533,12
2,1,0.898,0.898,12
2,1,0.679,0.679,12
2,1,1.2309999999999999,1.2309999999999999,12
1,1,0.667,0.667,12
1,1,0.752,0.752,12
1,0,-0.6950000000000001,0.6950000000000001,12
1,1,0.948,0.948,12
1,1,0.719,0.719,12
2,0,-0.983,0.983,12
1,1,0.776,0.776,12
1,0,-0.597,0.597,12
2,0,-0.6950000000000001,0.6950000000000001,12
2,0,-0.815,0.815,12
2,1,0.63,0.63,12
1,0,-0.584,0.584,12
2,1,0.587,0.587,12
2,1,1.205,1.205,12
2,1,0.738,0.738,12
1,1,0.823,0.823,12
2,1,1.998,1.998,12
2,1,1.195,1.195,12
1,1,0.9770000000000001,0.9770000000000001,12
2,1,1.24,1.24,12
1,0,-0.546,0.546,12
1,1,0.771,0.771,12
2,1,0.579,0.579,12
1,1,0.62,0.62,12
1,0,-0.581,0.581,12
2,0,-1.185,1.185,12
1,1,0.579,0.579,12
1,1,0.829,0.829,12
1,1,0.883,0.883,12
1,1,0.62,0.62,12
1,1,0.6990000000000001,0.6990000000000001,12
2,1,1.014,1.014,12
1,1,0.843,0.843,12
1,0,-0.598,0.598,12
1,1,0.905,0.905,12
1,1,0.679,0.679,12
1,0,-0.734,0.734,12
1,0,-0.55,0.55,12
2,1,1.304,1.304,12
2,0,-0.772,0.772,12
1,0,-0.559,0.559,12
2,1,1.369,1.369,12
1,0,-0.538,0.538,12
2,1,1.0310000000000001,1.0310000000000001,12
2,0,-0.664,0.664,12
1,1,0.913,0.913,12
2,1,0.648,0.648,12
1,1,0.984,0.984,12
2,1,0.696,0.696,12
1,1,0.782,0.782,12
1,1,0.847,0.847,12
1,1,0.677,0.677,12
1,0,-0.673,0.673,12
1,1,0.668,0.668,12
1,1,0.817,0.817,12
1,1,0.6859999999999999,0.6859999999999999,12
1,0,-1.018,1.018,12
1,1,0.744,0.744,12
2,0,-1.141,1.141,12
1,1,0.683,0.683,12
2,0,-0.759,0.759,12
1,1,0.627,0.627,12
1,1,1.167,1.167,12
2,0,-0.733,0.733,12
1,1,0.889,0.889,12
2,1,0.8280000000000001,0.8280000000000001,12
1,1,0.9490000000000001,0.9490000000000001,12
2,0,-0.632,0.632,12
2,1,0.717,0.717,12
1,1,1.034,1.034,12
1,1,0.773,0.773,12
1,1,0.66,0.66,12
1,1,0.562,0.562,12
2,0,-0.864,0.864,12
2,1,0.8440000000000001,0.8440000000000001,12
1,1,0.607,0.607,12
2,1,1.862,1.862,12
2,1,0.876,0.876,12
1,0,-0.6839999999999999,0.6839999999999999,12
1,1,0.663,0.663,12
1,1,0.771,0.771,12
2,1,0.713,0.713,12
1,1,0.716,0.716,12
1,1,0.735,0.735,12
1,0,-0.596,0.596,12
1,1,0.784,0.784,12
1,0,-0.588,0.588,12
1,1,0.6799999999999999,0.6799999999999999,12
1,1,0.8200000000000001,0.8200000000000001,12
2,0,-0.831,0.831,12
1,1,0.639,0.639,12
1,1,0.774,0.774,12
2,1,0.648,0.648,12
2,1,0.908,0.908,12
2,0,-0.573,0.573,12
1,1,0.614,0.614,12
2,1,0.69,0.69,13
2,1,0.6890000000000001,0.6890000000000001,13
2,1,0.69,0.69,13
1,0,-0.52,0.52,13
1,0,-0.509,0.509,13
1,0,-0.507,0.507,13
1,0,-0.507,0.507,13
1,1,0.586,0.586,13
1,0,-0.539,0.539,13
1,0,-0.518,0.518,13
1,0,-0.531,0.531,13
2,1,0.595,0.595,13
1,0,-0.517,0.517,13
1,0,-0.509,0.509,13
2,1,0.808,0.808,13
2,1,0.958,0.958,13
2,0,-0.617,0.617,13
1,0,-0.524,0.524,13
2,1,0.677,0.677,13
1,0,-0.513,0.513,13
2,0,-0.744,0.744,13
1,0,-0.732,0.732,13
2,1,0.862,0.862,13
2,1,0.647,0.647,13
2,0,-0.518,0.518,13
1,0,-0.509,0.509,13
2,1,0.62,0.62,13
2,1,0.632,0.632,13
2,0,-0.55,0.55,13
1,1,0.712,0.712,13
2,0,-0.565,0.565,13
2,1,0.634,0.634,13
1,0,-0.509,0.509,13
2,0,-0.536,0.536,13
2,1,0.7050000000000001,0.7050000000000001,13
2,0,-0.672,0.672,13
1,0,-0.507,0.507,13
1,0,-0.517,0.517,13
1,0,-0.607,0.607,13
2,1,0.653,0.653,13
1,1,0.581,0.581,13
2,0,-0.508,0.508,13
2,0,-0.573,0.573,13
2,1,0.665,0.665,13
1,0,-0.508,0.508,13
2,0,-0.825,0.825,13
2,1,0.61,0.61,13
2,0,-0.669,0.669,13
2,0,-0.569,0.569,13
1,0,-0.511,0.511,13
1,0,-0.535,0.535,13
2,0,-0.514,0.514,13
1,0,-0.512,0.512,13
2,0,-0.53,0.53,13
1,1,0.659,0.659,13
2,0,-0.562,0.562,13
1,0,-0.507,0.507,13
2,1,0.726,0.726,13
2,0,-0.516,0.516,13
1,0,-0.511,0.511,13
1,0,-0.518,0.518,13
1,1,0.597,0.597,13
1,0,-0.547,0.547,13
1,0,-0.579,0.579,13
2,0,-0.525,0.525,13
2,0,-0.51,0.51,13
1,1,0.8160000000000001,0.8160000000000001,13
1,0,-0.516,0.516,13
2,0,-0.508,0.508,13
2,0,-0.54,0.54,13
2,1,0.6950000000000001,0.6950000000000001,13
1,0,-0.563,0.563,13
1,1,0.715,0.715,13
1,0,-0.508,0.508,13
1,1,0.77,0.77,13
2,1,0.63,0.63,13
2,0,-0.507,0.507,13
1,0,-0.533,0.533,13
2,1,0.657,0.657,13
2,1,0.7929999999999999,0.7929999999999999,13
2,1,0.752,0.752,13
1,0,-0.508,0.508,13
1,0,-0.631,0.631,13
2,0,-0.531,0.531,13
1,0,-0.511,0.511,13
2,1,0.6910000000000001,0.6910000000000001,13
1,1,0.59,0.59,13
1,1,0.8200000000000001,0.8200000000000001,13
1,1,0.638,0.638,13
2,1,0.739,0.739,13
2,0,-0.528,0.528,13
2,1,0.876,0.876,13
1,1,0.677,0.677,13
1,1,0.636,0.636,13
1,1,0.545,0.545,13
1,0,-0.553,0.553,13
1,1,0.6930000000000001,0.6930000000000001,13
1,1,0.5720000000000001,0.5720000000000001,13
1,0,-0.645,0.645,13
2,1,0.766,0.766,13
1,1,0.719,0.719,13
1,0,-0.656,0.656,13
1,0,-0.526,0.526,13
1,0,-0.558,0.558,13
1,1,0.607,0.607,13
2,0,-0.54,0.54,13
2,0,-0.771,0.771,13
2,1,0.562,0.562,13
2,0,-0.746,0.746,13
1,1,0.58,0.58,13
1,0,-0.517,0.517,13
2,0,-0.567,0.567,13
1,0,-0.521,0.521,13
2,1,0.787,0.787,13
1,0,-0.527,0.527,13
1,1,0.615,0.615,13
1,1,0.933,0.933,13
1,1,0.696,0.696,13
2,1,0.611,0.611,13
1,0,-0.542,0.542,13
2,1,1.476,1.476,14
2,1,1.0110000000000001,1.0110000000000001,14
1,1,0.779,0.779,14
1,0,-1.0510000000000002,1.0510000000000002,14
2,1,2.75,2.75,14
1,1,2.3810000000000002,2.3810000000000002,14
2,1,2.116,2.116,14
2,1,1.835,1.835,14
1,0,-0.901,0.901,14
1,1,0.79,0.79,14
1,1,0.619,0.619,14
1,1,1.647,1.647,14
1,1,0.929,0.929,14
2,1,1.179,1.179,14
2,1,1.24,1.24,14
2,1,2.681,2.681,14
1,1,0.937,0.937,14
1,0,-0.9,0.9,14
2,1,0.858,0.858,14
2,1,0.873,0.873,14
1,1,1.671,1.671,14
1,1,1.296,1.296,14
1,1,1.22,1.22,14
2,1,1.2149999999999999,1.2149999999999999,14
1,1,1.387,1.387,14
2,1,4.551,4.551,14
2,1,0.9730000000000001,0.9730000000000001,14
2,1,1.937,1.937,14
1,1,0.929,0.929,14
1,1,1.171,1.171,14
1,1,0.996,0.996,14
1,1,1.141,1.141,14
1,0,-1.124,1.124,14
2,0,-0.902,0.902,14
1,1,0.9770000000000001,0.9770000000000001,14
1,1,1.788,1.788,14
2,1,1.259,1.259,14
1,1,1.29,1.29,14
1,1,0.7909999999999999,0.7909999999999999,14
1,1,0.9410000000000001,0.9410000000000001,14
1,1,1.191,1.191,14
2,0,-0.753,0.753,14
1,1,1.053,1.053,14
1,0,-0.6970000000000001,0.6970000000000001,14
1,1,1.389,1.389,14
2,0,-0.8140000000000001,0.8140000000000001,14
2,0,-1.133,1.133,14
2,1,0.717,0.717,14
1,1,1.137,1.137,14
1,1,0.992,0.992,14
2,1,2.182,2.182,14
1,1,1.066,1.066,14
1,1,2.011,2.011,14
1,0,-2.4210000000000003,2.4210000000000003,14
2,0,-1.299,1.299,14
2,1,0.783,0.783,14
2,1,1.1560000000000001,1.1560000000000001,14
1,1,1.801,1.801,14
1,1,1.3050000000000002,1.3050000000000002,14
2,1,1.457,1.457,14
1,0,-1.199,1.199,14
1,1,1.2349999999999999,1.2349999999999999,14
2,1,1.776,1.776,14
2,1,0.724,0.724,14
2,1,1.242,1.242,14
2,0,-0.885,0.885,14
2,1,1.2269999999999999,1.2269999999999999,14
2,1,1.419,1.419,14
2,1,1.084,1.084,14
1,1,1.112,1.112,14
1,1,1.187,1.187,14
2,1,0.851,0.851,14
2,1,1.0779999999999998,1.0779999999999998,14
2,1,1.12,1.12,14
2,1,1.334,1.334,14
1,1,1.498,1.498,14
1,0,-1.3639999999999999,1.3639999999999999,14
1,1,1.1880000000000002,1.1880000000000002,14
1,1,0.664,0.664,14
2,0,-0.8180000000000001,0.8180000000000001,14
2,1,0.9610000000000001,0.9610000000000001,14
2,1,1.349,1.349,14
1,1,0.708,0.708,14
2,1,1.949,1.949,14
1,1,0.858,0.858,14
1,1,0.6799999999999999,0.6799999999999999,14
1,1,2.716,2.716,14
2,1,0.898,0.898,14
2,1,0.9570000000000001,0.9570000000000001,14
1,0,-1.447,1.447,14
1,1,1.866,1.866,14
2,1,1.653,1.653,14
2,1,1.655,1.655,14
2,1,0.9590000000000001,0.9590000000000001,14
1,1,0.78,0.78,14
1,1,1.12,1.12,14
2,0,-2.175,2.175,14
2,1,1.105,1.105,14
1,1,0.9339999999999999,0.9339999999999999,14
1,1,0.66,0.66,14
1,1,0.9730000000000001,0.9730000000000001,14
2,1,1.0150000000000001,1.0150000000000001,14
2,0,-2.221,2.221,14
2,1,2.71,2.71,14
1,0,-1.566,1.566,14
1,1,1.0979999999999999,1.0979999999999999,14
2,1,1.065,1.065,14
2,1,1.724,1.724,14
2,1,0.958,0.958,14
1,1,1.6340000000000001,1.6340000000000001,14
2,1,2.069,2.069,14
2,0,-0.887,0.887,14
2,1,1.488,1.488,14
1,1,0.663,0.663,14
2,0,-0.877,0.877,14
1,0,-1.141,1.141,14
1,0,-3.555,3.555,14
2,1,0.933,0.933,14
2,1,1.611,1.611,14
1,0,-1.117,1.117,14
2,0,-0.596,0.596,15
2,1,0.551,0.551,15
1,1,0.8480000000000001,0.8480000000000001,15
2,1,0.748,0.748,15
1,1,0.778,0.778,15
1,1,0.715,0.715,15
2,1,0.726,0.726,15
1,1,0.813,0.813,15
1,1,0.643,0.643,15
1,1,0.648,0.648,15
2,1,0.722,0.722,15
1,1,0.567,0.567,15
2,1,0.674,0.674,15
1,0,-0.539,0.539,15
1,1,0.64,0.64,15
1,1,0.6779999999999999,0.6779999999999999,15
2,1,0.8260000000000001,0.8260000000000001,15
1,1,1.116,1.116,15
1,1,0.698,0.698,15
2,1,0.7050000000000001,0.7050000000000001,15
1,1,0.623,0.623,15
2,1,0.752,0.752,15
1,0,-0.538,0.538,15
1,0,-0.593,0.593,15
1,0,-0.533,0.533,15
1,0,-0.514,0.514,15
1,1,0.62,0.62,15
2,1,0.6,0.6,15
2,1,0.569,0.569,15
2,1,0.604,0.604,15
2,1,0.878,0.878,15
2,1,0.631,0.631,15
1,0,-0.51,0.51,15
1,1,0.694,0.694,15
1,1,0.6759999999999999,0.6759999999999999,15
2,0,-0.556,0.556,15
2,0,-0.534,0.534,15
1,1,0.798,0.798,15
1,1,0.573,0.573,15
1,1,0.724,0.724,15
1,1,0.638,0.638,15
1,1,0.808,0.808,15
1,0,-0.5720000000000001,0.5720000000000001,15
2,1,0.658,0.658,15
2,1,0.9570000000000001,0.9570000000000001,15
1,1,0.5680000000000001,0.5680000000000001,15
1,1,1.042,1.042,15
2,1,0.575,0.575,15
2,1,0.655,0.655,15
2,1,0.598,0.598,15
2,0,-0.551,0.551,15
1,1,0.586,0.586,15
1,0,-0.559,0.559,15
1,1,0.6,0.6,15
2,0,-0.726,0.726,15
2,1,0.688,0.688,15
2,1,0.76,0.76,15
1,1,0.812,0.812,15
1,1,0.725,0.725,15
2,0,-0.8049999999999999,0.8049999999999999,15
2,1,0.65,0.65,15
2,1,0.7030000000000001,0.7030000000000001,15
2,1,0.662,0.662,15
1,1,0.631,0.631,15
1,1,1.123,1.123,15
2,1,0.5720000000000001,0.5720000000000001,15
2,1,1.363,1.363,15
2,1,0.711,0.711,15
1,1,0.727,0.727,15
2,1,0.67,0.67,15
2,1,0.829,0.829,15
1,1,0.661,0.661,15
1,1,1.092,1.092,15
2,1,0.8069999999999999,0.8069999999999999,15
2,1,0.605,0.605,15
1,1,0.632,0.632,15
1,1,0.726,0.726,15
1,1,0.722,0.722,15
1,0,-0.594,0.594,15
1,1,0.865,0.865,15
1,1,0.653,0.653,15
1,1,0.675,0.675,15
2,1,0.632,0.632,15
1,0,-0.524,0.524,15
1,1,0.624,0.624,15
2,1,0.642,0.642,15
2,1,0.6859999999999999,0.6859999999999999,15
1,1,0.5660000000000001,0.5660000000000001,15
2,1,0.5720000000000001,0.5720000000000001,15
2,1,0.609,0.609,15
1,1,0.607,0.607,15
2,1,0.774,0.774,15
2,1,0.611,0.611,15
2,1,0.704,0.704,15
1,0,-0.533,0.533,15
2,0,-0.528,0.528,15
1,1,0.683,0.683,15
2,1,0.7969999999999999,0.7969999999999999,15
1,0,-0.621,0.621,15
2,1,0.641,0.641,15
2,1,0.62,0.62,15
2,1,0.71,0.71,15
